overall_acc,overall_f1_macro,overall_AA_prec,overall_AA_rec,overall_AB_prec,overall_AB_rec,overall_BA_prec,overall_BA_rec,overall_n,core_acc,core_f1_macro,core_AA_prec,core_AA_rec,core_AB_prec,core_AB_rec,core_BA_prec,core_BA_rec,core_n,boundary_acc,boundary_f1_macro,boundary_AA_prec,boundary_AA_rec,boundary_AB_prec,boundary_AB_rec,boundary_BA_prec,boundary_BA_rec,boundary_n,fold
0.9531914893617022,0.9592863475177306,1.0,1.0,0.9335347432024169,1.0,1.0,0.8386308068459658,1410,0.9990224828934506,0.9991264669980603,1.0,1.0,0.9985549132947977,1.0,1.0,0.9962121212121212,1023,0.8320413436692506,0.8633560935236914,1.0,1.0,0.7840531561461794,1.0,1.0,0.5517241379310345,387,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1070,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,311,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,311,2
0.9255846917080085,0.934984110262242,1.0,1.0,1.0,0.7546728971962616,0.8953140578265204,1.0,1411,0.9970703125,0.9973647779053184,1.0,1.0,1.0,0.9886363636363636,0.9956268221574344,1.0,1024,0.7364341085271318,0.7856477476878035,1.0,1.0,1.0,0.3780487804878049,0.6782334384858044,1.0,387,3
