overall_acc,overall_f1_macro,overall_AA_prec,overall_AA_rec,overall_AB_prec,overall_AB_rec,overall_BA_prec,overall_BA_rec,overall_n,core_acc,core_f1_macro,core_AA_prec,core_AA_rec,core_AB_prec,core_AB_rec,core_BA_prec,core_BA_rec,core_n,boundary_acc,boundary_f1_macro,boundary_AA_prec,boundary_AA_rec,boundary_AB_prec,boundary_AB_rec,boundary_BA_prec,boundary_BA_rec,boundary_n,fold
0.9588652482269504,0.9671653225669763,1.0,1.0,1.0,0.9374325782092773,0.8758029978586723,1.0,1410,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1023,0.8501291989664083,0.8977455716586151,1.0,1.0,1.0,0.7542372881355932,0.7142857142857143,1.0,387,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1070,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,311,1
0.9963768115942029,0.9964890169829976,0.99375,1.0,0.9936204146730463,1.0,1.0,0.9916387959866221,1380,0.9962581852198317,0.9971133344267673,1.0,1.0,0.9915074309978769,1.0,1.0,0.9912472647702407,1069,0.9967845659163987,0.9873195075060335,0.9333333333333333,1.0,1.0,1.0,1.0,0.9929078014184397,311,2
0.9872430900070872,0.9896115427302997,1.0,1.0,0.985781990521327,0.9719626168224299,0.9867256637168141,0.9933184855233853,1411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1024,0.9534883720930233,0.9676049917374209,1.0,1.0,0.9620253164556962,0.926829268292683,0.9457013574660633,0.9720930232558139,387,3
