overall_acc,overall_f1_macro,overall_AA_prec,overall_AA_rec,overall_AB_prec,overall_AB_rec,overall_BA_prec,overall_BA_rec,overall_n,core_acc,core_f1_macro,core_AA_prec,core_AA_rec,core_AB_prec,core_AB_rec,core_BA_prec,core_BA_rec,core_n,boundary_acc,boundary_f1_macro,boundary_AA_prec,boundary_AA_rec,boundary_AB_prec,boundary_AB_rec,boundary_BA_prec,boundary_BA_rec,boundary_n,fold
0.9879432624113476,0.9900765601771294,1.0,1.0,0.9956427015250545,0.9859762675296656,0.9688995215311005,0.9902200488997555,1410,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1023,0.9560723514211886,0.9688089166913469,1.0,1.0,0.9823788546255506,0.9449152542372882,0.9155844155844156,0.9724137931034482,387,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1070,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,311,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,311,2
0.9355067328136074,0.9442736854501561,1.0,1.0,1.0,0.7873831775700935,0.9079878665318504,1.0,1411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1024,0.7648578811369509,0.8137898825962191,1.0,1.0,1.0,0.4451219512195122,0.7026143790849673,1.0,387,3
