overall_acc,overall_f1_macro,overall_AA_prec,overall_AA_rec,overall_AB_prec,overall_AB_rec,overall_BA_prec,overall_BA_rec,overall_n,core_acc,core_f1_macro,core_AA_prec,core_AA_rec,core_AB_prec,core_AB_rec,core_BA_prec,core_BA_rec,core_n,boundary_acc,boundary_f1_macro,boundary_AA_prec,boundary_AA_rec,boundary_AB_prec,boundary_AB_rec,boundary_BA_prec,boundary_BA_rec,boundary_n,fold
0.9631205673758865,0.9683269140989729,1.0,1.0,0.9477993858751279,0.9989212513484358,0.9972144846796658,0.8753056234718827,1410,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1023,0.8656330749354005,0.8945721583652618,1.0,1.0,0.8216783216783217,0.9957627118644068,0.9894736842105263,0.6482758620689655,387,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1070,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,311,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,311,2
0.9468462083628633,0.9548289735003458,1.0,1.0,0.9916434540389972,0.8317757009345794,0.9255429162357808,0.9966592427616926,1411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1024,0.8062015503875969,0.8533747030741018,1.0,1.0,0.968421052631579,0.5609756097560976,0.7464788732394366,0.986046511627907,387,3
